Loss
8.93052894134743
8.918229818885854
8.918229818885854
8.867544083173861
8.819369940538436
8.716759837828548
8.697317576606586
8.657557992501637
8.626669925021156
8.60084929471466
8.60084929471466
8.585457348565155
8.583208989755017
8.58091944961987
8.575640049397931
8.571428678196908
8.558013877035016
8.555064426575708
8.555064426575708
8.551989739541648
8.55040391313018
8.549552425133495
8.549552425133495
8.544505871647004
8.540315735571374
8.535658360308243
8.533570998123798
8.531017979778769
8.527973031360146
8.527091174410664
8.526482942376328
8.525880159281373
8.525880159281373
8.522468815823768
8.519939722299531
8.51823571413596
8.516873162006972
8.514249436387702
8.513359100630865
8.512654055637855
8.51234277774051
8.51234277774051
8.511376764082069
8.510244469229118
8.509503552801458
8.5086963598961
8.50805772910167
8.507608597568874
8.505971810578215
8.505561895104178
8.505177205097242
8.504937252408098
8.504751925326161
8.504531008310202
8.504386891168158
8.504297859044858
8.50423047250498
8.504212923161287
8.50418034437956
8.504081182811117
8.503925553565793
8.503925553565793
8.503607704185743
8.503188688071967
8.50297306230476
8.50281576935607
8.502685470122191
8.5026150839837
8.502569268931138
8.50225096731512
8.502224617559458
8.502170795409274
8.502095192716752
8.502095192716752
8.501891873671152
8.501702058894624
8.501388547058523
8.50128307004402
8.501202513518123
8.501125594635564
8.501048882963019
8.500979193087504
8.50095206656974
8.50049660251019
8.500464937356194
8.500424144484038
8.500018978161723
8.499884622980392
8.49959516234982
8.499343935540212
8.499170182731474
8.498810437984659
8.498733093387012
8.49860156108074
8.4985391516473
8.498505513570931
8.4984812544256
8.49845023381192
8.498410155173502
8.498389792562259
8.497937074067018
8.497911161311903
8.497512553639577
8.497369800096598
8.497086793728068
8.496827899871572
8.496822951021876
8.496822951021876
8.496639972811824
8.49655119289214
8.496497150068222
8.49645201901348
8.496415285893649
8.496282662769614
8.496133394929293
8.49606079501638
8.495852992401826
8.49582541500232
8.495795121154822
8.49578905914118
8.495563890216639
8.4955486986161
8.495357710188676
8.495284592917633
8.49515189566991
8.495020215147461
8.494945598161816
8.49475535456179
8.49472598305887
8.494702215314934
8.494484444131047
8.49446674932741
8.494452470725014
8.494443451143088
8.494443451143088
8.494391028383927
8.494340776312693
8.49431136551992
8.494286524871159
8.494263017775479
8.494238972700522
8.494217350806508
8.494124455407459
8.49407681090256
8.494014337902776
8.49394123392552
8.493909811191598
8.493808156714962
8.493790619727225
8.493759419408285
8.493748199285958
8.493741663440696
8.49373504416427
8.493728617156195
8.493726810663935
8.493713994674026
8.493701137206864
8.493688238261967
8.493675297839033
8.493669442829969
8.493660732836425
8.49364770809073
8.493634641866334
8.493629656565984
8.493620818425809
8.493607668308869
8.493604680565744
8.493595214017564
8.493582378663056
8.493580767665504
8.493472275800343
8.493464491625348
8.493370425518128
8.493333396761686
8.49327144956395
8.493205176226919
8.493172427043557
8.493076909141154
8.493069253639339
8.493062711344164
8.493058170630261
8.492949347046695
8.492944291931773
8.492939482089593
8.492937906800188
8.492838160198033
8.492807831475433
8.492737351670625
8.492678174333403
8.492636986019097
8.492549322979231
8.492537214836114
8.492429240702391
8.4924136386941
8.492400228630956
8.492386808853194
8.492376510740426
8.492368610790553
8.492365505050142
8.492365505050142
8.492348962235887
8.492334900389293
8.492318850230944
8.492306958654526
8.492298378418582
8.492288317171802
8.492283292799216
8.492278611765245
8.492274949956832
8.492270259867997
8.492266581375054
8.492262886176878
8.492259890086432
8.492209743609026
8.492192151568622
8.492156574863793
8.492124386872272
8.492103379946816
8.49205701508281
8.4920505847711
8.491996023530522
8.491992541357172
8.491988163227049
8.49198694109399
8.49198663638944
8.49198631431967
