x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
-0.4850203413175681,-0.07830424629286967,-0.6910851474987967,-0.041174265210476464,0.03349630544773047,0.060018785797533176,-0.13450443495607173,-0.04240342624978198,0.031112307881234744,-0.06521925558025055,0.11549975264667385,0.06740983934981715,-0.3158877541411596,0.2958626694835065,-0.07311140510029802
-0.6444151404287812,-0.19335488125823544,-0.5225349141120859,-0.2242976766927664,-0.11874850089196527,-0.04772648889829787,-0.03525493856101464,0.06458459784795628,-0.018998070773251642,-0.1394523262650194,0.05902112247504797,-0.20899444522112098,-0.3838291122878766,0.242323977168807,-0.22187738427658413
-0.5201817495548209,-0.10343383331908697,-0.6550107013894632,-0.0810340542586194,0.00042342617762636595,0.03664797080313359,-0.11294650459014244,-0.019129967130546016,0.02021543132926535,-0.08145701122812492,0.10334503701800357,0.007323832824679462,-0.33077295145683694,0.28435974525528007,-0.10544685525653737
-0.5758519901009224,-0.14350540223772026,-0.5966346630728101,-0.14475159550219963,-0.052520697607513885,-0.0008054685983742687,-0.07843295342928089,0.01809000960766516,0.0027842602098612193,-0.10732179788574744,0.08375512582114086,-0.08881604747304667,-0.3544561919147275,0.26579806923067734,-0.15718951571030554
-0.5236823728390767,-0.10594322597373473,-0.6513858457817924,-0.08501849711803086,-0.0028845894513579396,0.03430929943532829,-0.11079015968322212,-0.016803085563846173,0.01912584498559884,-0.08307773008636925,0.1021258006964123,0.0013151702351561932,-0.3322579559725536,0.2832053023238886,-0.1086805610295778
-0.5166783017248637,-0.10092378971378937,-0.6586323959885176,-0.07704933205242422,0.0037313095178703026,0.038986353100392036,-0.115102749183418,-0.021456933113039207,0.021305036092527,-0.07983573659465792,0.1045635889371953,0.01333248436314323,-0.32928730744043166,0.2855134334806586,-0.10221317830962887
-0.5689329190700186,-0.13850569364854587,-0.6039757256748637,-0.13679081882642619,-0.045900830089128083,0.0038802606024083697,-0.08274855074003307,0.013438694057200704,0.004962898710317876,-0.10409648596028626,0.08621344796530692,-0.0767984174336267,-0.3515047591477295,0.26812885010349496,-0.15072129832562697
