x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
-2.4841423061953795e35,-7.601813824467139e35,2.9129775664549453e35,-3.2422855764228644e35,-4.034488362935231e35,-2.419984521700654e35,5.942559789173104e35,-1.2026841631184455e35,5.112478813551204e35,-7.472199889920885e34,-1.5518904146862354e35,-1.1784968087666168e34,3.832441077553879e34,-1.044624789568235e34,-5.354190436910117e34
3.112047769466938e35,9.523290069709572e35,-3.6492777871801794e35,4.0618234997717576e35,5.054267816903967e35,3.031673110723436e35,-7.444633864452026e35,1.506681222678551e35,-6.4047370589354825e35,9.36091420465123e34,1.9441547657864222e35,1.4763801396962322e34,-4.801149949127339e34,1.3086698931047504e34,6.707545040769827e34
-6.279054632715601e34,-1.9214762452424384e35,7.363002207252359e34,-8.19537923348895e34,-1.0197794539687376e35,-6.116885890227832e34,1.5020740752789257e35,-3.0399705956010613e34,1.292258245384282e35,-1.8887143147303486e34,-3.9226435110018768e34,-2.9788333092961606e33,9.687088715734628e33,-2.64045103536516e33,-1.3533546038597138e34
